# ind1,ind2,ind1_snps,ind2_snps,both_snps,match,match_perc,pop
Pacuta_ATAC_TP8_2012,Pacuta_HTAC_TP10_2064,729250,729250,729250,692821.500000,95.000000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATAC_TP3_1041,729250,729250,729250,692794.500000,95.000000,NA
Pacuta_ATAC_TP8_2012,Pacuta_ATHC_TP5_2877,729250,729250,729250,692625.500000,94.980000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTAC_TP11_1596,729250,729250,729250,692610.500000,94.980000,NA
Pacuta_ATAC_TP10_1641,Pacuta_HTAC_TP3_1617,729250,729250,729250,692613.500000,94.980000,NA
Pacuta_HTAC_TP8_2513,Pacuta_HTHC_TP9_2305,729250,729250,729250,692549.500000,94.970000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTHC_TP8_2304,729250,729250,729250,692601.000000,94.970000,NA
Pacuta_ATAC_TP8_2012,Pacuta_ATHC_TP11_1147,729250,729250,729250,692579.000000,94.970000,NA
Pacuta_ATAC_TP11_2306,Pacuta_ATAC_TP8_2012,729250,729250,729250,692604.000000,94.970000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTHC_TP8_2304,729250,729250,729250,692539.500000,94.970000,NA
Pacuta_ATAC_TP10_1641,Pacuta_HTHC_TP7_1820,729250,729250,729250,692603.500000,94.970000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTAC_TP3_1642,729250,729250,729250,692515.500000,94.960000,NA
Pacuta_ATAC_TP10_1641,Pacuta_HTAC_TP1_2005,729250,729250,729250,692525.500000,94.960000,NA
Pacuta_ATAC_TP3_1637,Pacuta_HTHC_TP9_2305,729250,729250,729250,692425.500000,94.950000,NA
Pacuta_ATAC_TP11_1777,Pacuta_ATHC_TP8_1459,729250,729250,729250,692421.000000,94.950000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTHC_TP9_2202,729250,729250,729250,692448.000000,94.950000,NA
Pacuta_ATAC_TP10_1641,Pacuta_ATAC_TP1_2363,729250,729250,729250,692429.000000,94.950000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTHC_TP6_1595,729250,729250,729250,692383.500000,94.940000,NA
Pacuta_ATAC_TP4_1762,Pacuta_ATHC_TP9_2873,729250,729250,729250,692328.500000,94.940000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTHC_TP3_1227,729250,729250,729250,692324.500000,94.940000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTHC_TP3_1227,729250,729250,729250,692295.000000,94.930000,NA
Pacuta_ATHC_TP9_1451,Pacuta_HTHC_TP9_2305,729250,729250,729250,692254.000000,94.930000,NA
Pacuta_ATAC_TP9_2357,Pacuta_HTHC_TP10_2300,729250,729250,729250,692300.000000,94.930000,NA
Pacuta_ATAC_TP9_2357,Pacuta_HTAC_TP6_1466,729250,729250,729250,692247.000000,94.930000,NA
Pacuta_ATAC_TP7_2413,Pacuta_ATHC_TP4_1220,729250,729250,729250,692293.000000,94.930000,NA
Pacuta_ATAC_TP7_2413,Pacuta_ATAC_TP8_2012,729250,729250,729250,692296.000000,94.930000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATHC_TP11_1147,729250,729250,729250,692270.000000,94.930000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTAC_TP11_1596,729250,729250,729250,692202.000000,94.920000,NA
Pacuta_ATAC_TP8_2012,Pacuta_ATHC_TP6_2870,729250,729250,729250,692220.000000,94.920000,NA
Pacuta_ATAC_TP6_1542,Pacuta_HTHC_TP8_1184,729250,729250,729250,692180.000000,94.920000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTHC_TP6_1595,729250,729250,729250,692238.000000,94.920000,NA
Pacuta_HTAC_TP8_2513,Pacuta_HTHC_TP9_1131,729250,729250,729250,692158.000000,94.910000,NA
Pacuta_ATHC_TP4_1220,Pacuta_ATHC_TP5_2877,729250,729250,729250,692152.000000,94.910000,NA
Pacuta_ATHC_TP11_1147,Pacuta_ATHC_TP9_2873,729250,729250,729250,692059.000000,94.900000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTAC_TP10_2064,729250,729250,729250,692015.500000,94.890000,NA
Pacuta_ATHC_TP9_1451,Pacuta_HTHC_TP9_1131,729250,729250,729250,691979.500000,94.890000,NA
Pacuta_ATAC_TP3_1637,Pacuta_HTAC_TP8_2513,729250,729250,729250,692008.500000,94.890000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTHC_TP5_2087,729250,729250,729250,691957.500000,94.890000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATAC_TP11_2306,729250,729250,729250,691958.000000,94.890000,NA
Pacuta_ATAC_TP8_2012,Pacuta_HTHC_TP10_2300,729250,729250,729250,691896.000000,94.880000,NA
Pacuta_ATAC_TP3_1637,Pacuta_HTHC_TP9_1131,729250,729250,729250,691901.500000,94.880000,NA
Pacuta_ATAC_TP1_1043,Pacuta_HTHC_TP8_1184,729250,729250,729250,691925.500000,94.880000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTAC_TP7_2072,729250,729250,729250,691818.500000,94.870000,NA
Pacuta_ATAC_TP3_1637,Pacuta_ATAC_TP9_2357,729250,729250,729250,691817.000000,94.870000,NA
Pacuta_HTAC_TP3_1642,Pacuta_HTAC_TP4_1767,729250,729250,729250,691752.000000,94.860000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTHC_TP5_2087,729250,729250,729250,691799.500000,94.860000,NA
Pacuta_ATHC_TP5_2877,Pacuta_ATHC_TP9_2873,729250,729250,729250,691776.000000,94.860000,NA
Pacuta_ATAC_TP8_2012,Pacuta_HTAC_TP6_1466,729250,729250,729250,691793.000000,94.860000,NA
Pacuta_ATAC_TP3_1471,Pacuta_HTAC_TP8_1765,729250,729250,729250,691750.500000,94.860000,NA
Pacuta_ATAC_TP10_1641,Pacuta_HTHC_TP10_1732,729250,729250,729250,691766.500000,94.860000,NA
Pacuta_ATHC_TP4_1220,Pacuta_ATHC_TP6_2870,729250,729250,729250,691695.500000,94.850000,NA
Pacuta_ATAC_TP9_2357,Pacuta_HTHC_TP9_2305,729250,729250,729250,691699.500000,94.850000,NA
Pacuta_ATHC_TP9_1451,Pacuta_HTAC_TP8_2513,729250,729250,729250,691616.000000,94.840000,NA
Pacuta_ATHC_TP6_2870,Pacuta_ATHC_TP9_2873,729250,729250,729250,691653.000000,94.840000,NA
Pacuta_ATAC_TP7_2413,Pacuta_ATHC_TP9_2873,729250,729250,729250,691635.500000,94.840000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTAC_TP10_2064,729250,729250,729250,691624.500000,94.840000,NA
Pacuta_ATAC_TP9_2357,Pacuta_ATHC_TP9_1451,729250,729250,729250,691577.000000,94.830000,NA
Pacuta_ATAC_TP11_2306,Pacuta_ATHC_TP9_2873,729250,729250,729250,691568.500000,94.830000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATAC_TP7_2413,729250,729250,729250,691456.500000,94.820000,NA
Pacuta_ATAC_TP8_2012,Pacuta_HTHC_TP9_2305,729250,729250,729250,691325.000000,94.800000,NA
Pacuta_ATAC_TP8_2012,Pacuta_ATHC_TP9_1451,729250,729250,729250,691346.500000,94.800000,NA
Pacuta_ATHC_TP4_1220,Pacuta_HTHC_TP10_2300,729250,729250,729250,691170.000000,94.780000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATHC_TP6_2870,729250,729250,729250,691187.500000,94.780000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTAC_TP7_2072,729250,729250,729250,691081.000000,94.770000,NA
Pacuta_ATHC_TP4_1220,Pacuta_HTAC_TP6_1466,729250,729250,729250,691080.500000,94.770000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTAC_TP6_1466,729250,729250,729250,691028.500000,94.760000,NA
Pacuta_ATAC_TP9_2357,Pacuta_HTHC_TP9_1131,729250,729250,729250,691027.500000,94.760000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTAC_TP7_2072,729250,729250,729250,691016.500000,94.760000,NA
Pacuta_ATAC_TP3_1637,Pacuta_ATAC_TP8_2012,729250,729250,729250,690975.500000,94.750000,NA
Pacuta_ATAC_TP8_2012,Pacuta_HTHC_TP9_1131,729250,729250,729250,690909.500000,94.740000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATHC_TP5_2877,729250,729250,729250,690926.500000,94.740000,NA
Pacuta_ATAC_TP9_2357,Pacuta_HTAC_TP8_2513,729250,729250,729250,690647.500000,94.710000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTAC_TP6_1466,729250,729250,729250,690669.000000,94.710000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTHC_TP10_2300,729250,729250,729250,690505.500000,94.690000,NA
Pacuta_ATAC_TP10_1641,Pacuta_HTAC_TP8_1765,729250,729250,729250,690541.000000,94.690000,NA
Pacuta_ATHC_TP9_1451,Pacuta_ATHC_TP9_2873,729250,729250,729250,690432.500000,94.680000,NA
Pacuta_ATAC_TP3_1637,Pacuta_ATHC_TP9_2873,729250,729250,729250,690473.000000,94.680000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTHC_TP10_2300,729250,729250,729250,690477.000000,94.680000,NA
Pacuta_ATAC_TP10_1641,Pacuta_ATAC_TP3_1471,729250,729250,729250,690372.000000,94.670000,NA
Pacuta_ATHC_TP1_2743,Pacuta_HTHC_TP8_1184,729250,729250,729250,690271.500000,94.650000,NA
Pacuta_ATAC_TP3_1637,Pacuta_ATHC_TP4_1220,729250,729250,729250,690136.000000,94.640000,NA
Pacuta_ATHC_TP4_1220,Pacuta_HTHC_TP9_2305,729250,729250,729250,690079.500000,94.630000,NA
Pacuta_ATAC_TP8_2012,Pacuta_HTAC_TP8_2513,729250,729250,729250,690075.000000,94.630000,NA
Pacuta_ATAC_TP8_2012,Pacuta_ATAC_TP9_2357,729250,729250,729250,690106.500000,94.630000,NA
Pacuta_ATHC_TP4_1220,Pacuta_ATHC_TP9_1451,729250,729250,729250,689943.500000,94.610000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATHC_TP9_1451,729250,729250,729250,689936.500000,94.610000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTHC_TP9_2305,729250,729250,729250,689836.500000,94.600000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTAC_TP3_1642,729250,729250,729250,689832.000000,94.590000,NA
Pacuta_ATHC_TP4_1220,Pacuta_HTHC_TP9_1131,729250,729250,729250,689796.000000,94.590000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTHC_TP9_1131,729250,729250,729250,689709.000000,94.580000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATAC_TP3_1637,729250,729250,729250,689714.500000,94.580000,NA
Pacuta_ATAC_TP9_2357,Pacuta_ATHC_TP9_2873,729250,729250,729250,689675.000000,94.570000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTHC_TP9_2305,729250,729250,729250,689628.000000,94.570000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTAC_TP3_1642,729250,729250,729250,689450.000000,94.540000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTHC_TP9_1131,729250,729250,729250,689343.500000,94.530000,NA
Pacuta_ATHC_TP9_2873,Pacuta_HTAC_TP8_2513,729250,729250,729250,689229.500000,94.510000,NA
Pacuta_ATAC_TP9_2357,Pacuta_ATHC_TP4_1220,729250,729250,729250,689232.500000,94.510000,NA
Pacuta_ATAC_TP8_2012,Pacuta_ATHC_TP9_2873,729250,729250,729250,689082.500000,94.490000,NA
Pacuta_ATHC_TP4_1220,Pacuta_HTAC_TP8_2513,729250,729250,729250,688981.500000,94.480000,NA
Pacuta_ATAC_TP11_1103,Pacuta_HTAC_TP8_2513,729250,729250,729250,688968.500000,94.480000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATAC_TP9_2357,729250,729250,729250,688807.000000,94.450000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATAC_TP8_2012,729250,729250,729250,688551.000000,94.420000,NA
Pacuta_ATAC_TP8_2012,Pacuta_ATHC_TP4_1220,729250,729250,729250,688166.500000,94.370000,NA
Pacuta_ATAC_TP5_1059,Pacuta_HTHC_TP1_2210,729250,729250,729250,688148.500000,94.360000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATHC_TP4_1220,729250,729250,729250,687723.000000,94.310000,NA
Pacuta_ATHC_TP4_1220,Pacuta_ATHC_TP9_2873,729250,729250,729250,687588.500000,94.290000,NA
Pacuta_ATAC_TP11_1103,Pacuta_ATHC_TP9_2873,729250,729250,729250,687463.000000,94.270000,NA
Pacuta_ATAC_TP11_1777,Pacuta_ATHC_TP6_1254,729250,729250,729250,680416.500000,93.300000,NA
Pacuta_ATHC_TP4_2733,Pacuta_ATHC_TP6_1254,729250,729250,729250,679188.000000,93.140000,NA
Pacuta_ATHC_TP6_1254,Pacuta_HTAC_TP4_1767,729250,729250,729250,677584.000000,92.920000,NA
Pacuta_ATAC_TP8_1051,Pacuta_ATHC_TP6_1254,729250,729250,729250,676372.500000,92.750000,NA
Pacuta_ATHC_TP6_1254,Pacuta_HTAC_TP7_2072,729250,729250,729250,675592.500000,92.640000,NA
Pacuta_ATHC_TP6_1254,Pacuta_ATHC_TP8_1459,729250,729250,729250,675425.000000,92.620000,NA
Pacuta_ATHC_TP6_1254,Pacuta_HTAC_TP3_1642,729250,729250,729250,675115.000000,92.580000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTAC_TP9_1696,729250,729250,729250,662615.000000,90.860000,NA
Pacuta_HTAC_TP1_2414,Pacuta_HTAC_TP4_1767,729250,729250,729250,662383.000000,90.830000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTHC_TP8_1709,729250,729250,729250,662312.500000,90.820000,NA
Pacuta_ATAC_TP4_1762,Pacuta_ATHC_TP4_2733,729250,729250,729250,662303.000000,90.820000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTAC_TP7_1728,729250,729250,729250,662205.500000,90.810000,NA
Pacuta_ATHC_TP3_2534,Pacuta_ATHC_TP4_2733,729250,729250,729250,662251.500000,90.810000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTAC_TP5_1707,729250,729250,729250,662176.000000,90.800000,NA
Pacuta_ATHC_TP3_2534,Pacuta_HTAC_TP4_1767,729250,729250,729250,662187.500000,90.800000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTAC_TP9_1696,729250,729250,729250,662098.500000,90.790000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTHC_TP8_1709,729250,729250,729250,662012.000000,90.780000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTAC_TP5_1707,729250,729250,729250,661870.000000,90.760000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTHC_TP5_2087,729250,729250,729250,661853.500000,90.760000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTHC_TP6_1138,729250,729250,729250,661796.000000,90.750000,NA
Pacuta_ATHC_TP7_2878,Pacuta_HTAC_TP4_1767,729250,729250,729250,661791.500000,90.750000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTAC_TP1_2414,729250,729250,729250,661672.500000,90.730000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTAC_TP7_1728,729250,729250,729250,661480.500000,90.710000,NA
Pacuta_ATHC_TP11_1147,Pacuta_ATHC_TP4_2733,729250,729250,729250,661526.500000,90.710000,NA
Pacuta_ATAC_TP4_1762,Pacuta_HTAC_TP4_1767,729250,729250,729250,661500.500000,90.710000,NA
Pacuta_ATAC_TP3_1041,Pacuta_HTAC_TP4_1767,729250,729250,729250,661523.500000,90.710000,NA
Pacuta_HTHC_TP11_2185,Pacuta_HTHC_TP5_1415,729250,729250,729250,661426.500000,90.700000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTHC_TP6_1595,729250,729250,729250,661390.500000,90.690000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTAC_TP11_1596,729250,729250,729250,661243.500000,90.670000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTHC_TP5_2087,729250,729250,729250,661116.000000,90.660000,NA
Pacuta_HTAC_TP11_1596,Pacuta_HTAC_TP4_1767,729250,729250,729250,661168.500000,90.660000,NA
Pacuta_ATHC_TP11_1147,Pacuta_HTAC_TP4_1767,729250,729250,729250,661056.000000,90.650000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTHC_TP3_1227,729250,729250,729250,660972.500000,90.640000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTHC_TP8_2304,729250,729250,729250,660822.500000,90.620000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTHC_TP9_2202,729250,729250,729250,660791.500000,90.610000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTAC_TP1_2414,729250,729250,729250,660781.500000,90.610000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTHC_TP6_1138,729250,729250,729250,660665.500000,90.600000,NA
Pacuta_ATHC_TP4_2733,Pacuta_ATHC_TP7_2878,729250,729250,729250,660729.000000,90.600000,NA
Pacuta_ATAC_TP8_1051,Pacuta_ATHC_TP3_2534,729250,729250,729250,660669.000000,90.600000,NA
Pacuta_ATAC_TP11_2306,Pacuta_ATHC_TP4_2733,729250,729250,729250,660584.500000,90.580000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTAC_TP7_1728,729250,729250,729250,660516.000000,90.570000,NA
Pacuta_ATAC_TP7_2413,Pacuta_HTAC_TP4_1767,729250,729250,729250,660471.000000,90.570000,NA
Pacuta_HTAC_TP10_2064,Pacuta_HTAC_TP4_1767,729250,729250,729250,660445.000000,90.560000,NA
Pacuta_ATAC_TP11_2306,Pacuta_HTAC_TP4_1767,729250,729250,729250,660437.500000,90.560000,NA
Pacuta_ATAC_TP3_1041,Pacuta_ATHC_TP4_2733,729250,729250,729250,660314.500000,90.550000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTHC_TP6_1138,729250,729250,729250,660244.000000,90.540000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTAC_TP9_1696,729250,729250,729250,660290.500000,90.540000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTHC_TP8_1709,729250,729250,729250,660212.500000,90.530000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTAC_TP1_2414,729250,729250,729250,660089.000000,90.520000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTAC_TP5_1707,729250,729250,729250,660088.000000,90.520000,NA
Pacuta_ATAC_TP8_1051,Pacuta_ATHC_TP7_2878,729250,729250,729250,660129.500000,90.520000,NA
Pacuta_ATAC_TP3_1041,Pacuta_ATAC_TP8_1051,729250,729250,729250,660095.500000,90.520000,NA
Pacuta_ATHC_TP3_2534,Pacuta_ATHC_TP8_1459,729250,729250,729250,660004.000000,90.500000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTHC_TP8_2304,729250,729250,729250,659964.000000,90.500000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTHC_TP6_1595,729250,729250,729250,659906.500000,90.490000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTAC_TP7_1728,729250,729250,729250,659829.000000,90.480000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTHC_TP9_2202,729250,729250,729250,659811.500000,90.480000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTHC_TP9_2202,729250,729250,729250,659730.500000,90.470000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTHC_TP3_1227,729250,729250,729250,659742.500000,90.470000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTAC_TP11_1596,729250,729250,729250,659755.000000,90.470000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTHC_TP6_1138,729250,729250,729250,659677.000000,90.460000,NA
Pacuta_ATHC_TP7_2878,Pacuta_ATHC_TP8_1459,729250,729250,729250,659658.500000,90.460000,NA
Pacuta_ATAC_TP4_1762,Pacuta_ATAC_TP8_1051,729250,729250,729250,659643.500000,90.460000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTAC_TP9_1696,729250,729250,729250,659611.000000,90.450000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTHC_TP3_1227,729250,729250,729250,659612.500000,90.450000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTHC_TP6_1595,729250,729250,729250,659599.500000,90.450000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTHC_TP8_1709,729250,729250,729250,659528.000000,90.440000,NA
Pacuta_ATHC_TP6_2870,Pacuta_HTAC_TP4_1767,729250,729250,729250,659546.500000,90.440000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTAC_TP10_2064,729250,729250,729250,659522.000000,90.440000,NA
Pacuta_ATAC_TP3_1041,Pacuta_ATHC_TP8_1459,729250,729250,729250,659538.000000,90.440000,NA
Pacuta_ATAC_TP11_1777,Pacuta_HTAC_TP9_1696,729250,729250,729250,659521.500000,90.440000,NA
Pacuta_ATAC_TP11_1777,Pacuta_ATHC_TP3_2534,729250,729250,729250,659539.500000,90.440000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTAC_TP5_1707,729250,729250,729250,659466.000000,90.430000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTHC_TP8_2304,729250,729250,729250,659434.500000,90.430000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTHC_TP5_2087,729250,729250,729250,659412.500000,90.420000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTHC_TP8_2304,729250,729250,729250,659285.500000,90.410000,NA
Pacuta_ATAC_TP8_1051,Pacuta_ATHC_TP11_1147,729250,729250,729250,659287.500000,90.410000,NA
Pacuta_ATAC_TP11_1777,Pacuta_HTHC_TP8_1709,729250,729250,729250,659347.000000,90.410000,NA
Pacuta_ATAC_TP11_1777,Pacuta_HTAC_TP5_1707,729250,729250,729250,659290.000000,90.410000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTHC_TP10_2300,729250,729250,729250,659214.500000,90.400000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTHC_TP9_2202,729250,729250,729250,659265.000000,90.400000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTHC_TP6_1595,729250,729250,729250,659208.000000,90.400000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTHC_TP3_1227,729250,729250,729250,659214.000000,90.400000,NA
Pacuta_ATAC_TP7_2413,Pacuta_ATHC_TP4_2733,729250,729250,729250,659275.500000,90.400000,NA
Pacuta_ATHC_TP5_2877,Pacuta_HTAC_TP4_1767,729250,729250,729250,659192.000000,90.390000,NA
Pacuta_ATAC_TP11_2306,Pacuta_ATAC_TP8_1051,729250,729250,729250,659168.000000,90.390000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTAC_TP6_1466,729250,729250,729250,659072.000000,90.380000,NA
Pacuta_ATHC_TP4_2733,Pacuta_HTAC_TP10_2064,729250,729250,729250,659012.500000,90.370000,NA
Pacuta_ATHC_TP11_1147,Pacuta_ATHC_TP8_1459,729250,729250,729250,659016.000000,90.370000,NA
Pacuta_ATAC_TP7_2413,Pacuta_ATAC_TP8_1051,729250,729250,729250,659013.500000,90.370000,NA
Pacuta_ATAC_TP4_1762,Pacuta_ATHC_TP8_1459,729250,729250,729250,659023.500000,90.370000,NA
Pacuta_ATAC_TP11_1777,Pacuta_HTAC_TP1_2414,729250,729250,729250,659002.000000,90.370000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTAC_TP10_2064,729250,729250,729250,658986.000000,90.360000,NA
Pacuta_ATAC_TP11_1777,Pacuta_ATAC_TP4_1762,729250,729250,729250,658981.000000,90.360000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTAC_TP11_1596,729250,729250,729250,658911.500000,90.350000,NA
Pacuta_ATHC_TP3_2750,Pacuta_ATHC_TP8_2564,729250,729250,729250,658778.500000,90.340000,NA
Pacuta_ATAC_TP7_2413,Pacuta_ATHC_TP8_1459,729250,729250,729250,658827.500000,90.340000,NA
Pacuta_ATAC_TP3_1637,Pacuta_HTAC_TP4_1767,729250,729250,729250,658834.500000,90.340000,NA
Pacuta_ATAC_TP11_1777,Pacuta_HTHC_TP5_2087,729250,729250,729250,658808.500000,90.340000,NA
Pacuta_ATAC_TP11_1777,Pacuta_ATHC_TP11_1147,729250,729250,729250,658833.500000,90.340000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTHC_TP10_2300,729250,729250,729250,658705.000000,90.330000,NA
Pacuta_ATAC_TP7_1445,Pacuta_ATHC_TP5_2212,729250,729250,729250,658732.500000,90.330000,NA
Pacuta_ATAC_TP11_1777,Pacuta_HTAC_TP11_1596,729250,729250,729250,658744.000000,90.330000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTHC_TP5_2087,729250,729250,729250,658678.500000,90.320000,NA
Pacuta_ATHC_TP3_2750,Pacuta_HTAC_TP4_1701,729250,729250,729250,658635.000000,90.320000,NA
Pacuta_ATAC_TP8_1051,Pacuta_ATHC_TP6_2870,729250,729250,729250,658631.000000,90.320000,NA
Pacuta_ATAC_TP5_1563,Pacuta_ATHC_TP3_2750,729250,729250,729250,658667.000000,90.320000,NA
Pacuta_ATAC_TP11_2306,Pacuta_ATHC_TP8_1459,729250,729250,729250,658679.500000,90.320000,NA
Pacuta_ATAC_TP11_1777,Pacuta_HTAC_TP7_1728,729250,729250,729250,658633.000000,90.320000,NA
Pacuta_ATAC_TP6_1468,Pacuta_ATAC_TP7_1445,729250,729250,729250,658588.000000,90.310000,NA
Pacuta_ATAC_TP4_2002,Pacuta_ATHC_TP3_2750,729250,729250,729250,658555.000000,90.310000,NA
Pacuta_ATHC_TP9_1451,Pacuta_HTAC_TP4_1767,729250,729250,729250,658523.000000,90.300000,NA
Pacuta_HTAC_TP4_1581,Pacuta_HTAC_TP4_1701,729250,729250,729250,658445.000000,90.290000,NA
Pacuta_ATAC_TP11_1777,Pacuta_ATAC_TP11_2306,729250,729250,729250,658454.500000,90.290000,NA
Pacuta_ATHC_TP8_2564,Pacuta_HTAC_TP4_1581,729250,729250,729250,658385.500000,90.280000,NA
Pacuta_ATAC_TP8_1051,Pacuta_ATHC_TP5_2877,729250,729250,729250,658264.500000,90.270000,NA
Pacuta_HTAC_TP4_1767,Pacuta_HTHC_TP9_2305,729250,729250,729250,658211.000000,90.260000,NA
Pacuta_ATAC_TP5_1563,Pacuta_HTAC_TP4_1581,729250,729250,729250,658207.000000,90.260000,NA
Pacuta_ATAC_TP4_2002,Pacuta_HTAC_TP4_1581,729250,729250,729250,658242.500000,90.260000,NA
Pacuta_ATAC_TP11_1777,Pacuta_HTHC_TP6_1138,729250,729250,729250,658221.500000,90.260000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTAC_TP6_1466,729250,729250,729250,658118.000000,90.250000,NA
Pacuta_ATAC_TP11_1777,Pacuta_ATHC_TP7_2878,729250,729250,729250,658182.000000,90.250000,NA
Pacuta_ATHC_TP6_2870,Pacuta_ATHC_TP8_1459,729250,729250,729250,658109.500000,90.240000,NA
Pacuta_ATHC_TP5_2877,Pacuta_ATHC_TP8_1459,729250,729250,729250,658005.000000,90.230000,NA
Pacuta_ATHC_TP4_2733,Pacuta_ATHC_TP6_2870,729250,729250,729250,657977.500000,90.230000,NA
Pacuta_ATHC_TP3_2750,Pacuta_HTAC_TP11_1582,729250,729250,729250,657974.000000,90.230000,NA
Pacuta_ATHC_TP8_1459,Pacuta_HTHC_TP10_2300,729250,729250,729250,657912.000000,90.220000,NA
Pacuta_ATAC_TP11_1777,Pacuta_ATAC_TP3_1041,729250,729250,729250,657904.500000,90.220000,NA
Pacuta_ATAC_TP8_1051,Pacuta_HTHC_TP9_2305,729250,729250,729250,657777.500000,90.200000,NA
