# ind1,ind2,ind1_snps,ind2_snps,both_snps,match,match_perc,pop
Mcapitata_ATAC_TP12_2403,Mcapitata_ATAC_TP6_2402,566799,566799,566799,556109.500000,98.110000,NA
Mcapitata_ATAC_TP11_2302,Mcapitata_HTAC_TP11_2380,566799,566799,566799,555980.500000,98.090000,NA
Mcapitata_ATHC_TP8_2735,Mcapitata_ATHC_TP9_1148,566799,566799,566799,501357.000000,88.450000,NA
Mcapitata_ATHC_TP9_1148,Mcapitata_HTHC_TP8_1246,566799,566799,566799,500308.000000,88.270000,NA
Mcapitata_ATHC_TP8_2735,Mcapitata_HTHC_TP8_1246,566799,566799,566799,499449.500000,88.120000,NA
Mcapitata_ATAC_TP10_1095,Mcapitata_ATAC_TP8_1779,566799,566799,566799,499061.000000,88.050000,NA
Mcapitata_ATHC_TP4_1221,Mcapitata_HTAC_TP6_1496,566799,566799,566799,498449.000000,87.940000,NA
Mcapitata_ATHC_TP12_2736,Mcapitata_HTHC_TP9_1078,566799,566799,566799,497062.500000,87.700000,NA
Mcapitata_ATAC_TP4_1651,Mcapitata_HTAC_TP7_1645,566799,566799,566799,495367.500000,87.400000,NA
Mcapitata_ATHC_TP8_1260,Mcapitata_HTHC_TP8_1246,566799,566799,566799,491863.500000,86.780000,NA
Mcapitata_ATAC_TP12_1452,Mcapitata_ATHC_TP8_2735,566799,566799,566799,490825.000000,86.600000,NA
Mcapitata_ATHC_TP8_2735,Mcapitata_HTHC_TP4_2204,566799,566799,566799,490801.000000,86.590000,NA
Mcapitata_ATHC_TP5_1229,Mcapitata_HTAC_TP6_1496,566799,566799,566799,490318.000000,86.510000,NA
Mcapitata_ATAC_TP12_1452,Mcapitata_HTHC_TP8_1246,566799,566799,566799,490361.000000,86.510000,NA
Mcapitata_ATHC_TP9_1148,Mcapitata_HTHC_TP9_1331,566799,566799,566799,490058.000000,86.460000,NA
Mcapitata_ATAC_TP11_1076,Mcapitata_ATHC_TP8_2735,566799,566799,566799,489574.000000,86.380000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTAC_TP5_1321,566799,566799,566799,489313.500000,86.330000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_HTHC_TP11_1178,566799,566799,566799,489328.500000,86.330000,NA
Mcapitata_ATHC_TP9_2995,Mcapitata_HTAC_TP4_1481,566799,566799,566799,489261.000000,86.320000,NA
Mcapitata_ATHC_TP4_1221,Mcapitata_HTHC_TP8_1246,566799,566799,566799,489255.500000,86.320000,NA
Mcapitata_HTAC_TP10_1478,Mcapitata_HTHC_TP8_1246,566799,566799,566799,489156.500000,86.300000,NA
Mcapitata_ATHC_TP8_1260,Mcapitata_HTAC_TP10_1478,566799,566799,566799,489026.000000,86.280000,NA
Mcapitata_ATAC_TP4_1609,Mcapitata_ATAC_TP5_1196,566799,566799,566799,489058.000000,86.280000,NA
Mcapitata_ATHC_TP10_2737,Mcapitata_HTHC_TP4_1328,566799,566799,566799,488933.500000,86.260000,NA
Mcapitata_ATAC_TP6_1114,Mcapitata_HTAC_TP7_1722,566799,566799,566799,488904.000000,86.260000,NA
Mcapitata_ATHC_TP8_1260,Mcapitata_ATHC_TP9_1148,566799,566799,566799,488889.000000,86.250000,NA
Mcapitata_ATHC_TP8_1260,Mcapitata_ATHC_TP8_2735,566799,566799,566799,488892.000000,86.250000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTHC_TP6_1604,566799,566799,566799,488814.500000,86.240000,NA
Mcapitata_ATHC_TP3_2731,Mcapitata_HTHC_TP8_1246,566799,566799,566799,488789.500000,86.240000,NA
Mcapitata_ATAC_TP7_1455,Mcapitata_HTHC_TP5_1694,566799,566799,566799,488798.500000,86.240000,NA
Mcapitata_HTAC_TP9_1467,Mcapitata_HTHC_TP6_1604,566799,566799,566799,488774.000000,86.230000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTHC_TP1_1145,566799,566799,566799,488732.500000,86.230000,NA
Mcapitata_ATAC_TP12_1452,Mcapitata_ATHC_TP9_1148,566799,566799,566799,488769.500000,86.230000,NA
Mcapitata_ATAC_TP11_1076,Mcapitata_HTHC_TP8_1246,566799,566799,566799,488710.500000,86.220000,NA
Mcapitata_ATAC_TP12_1452,Mcapitata_HTHC_TP4_2204,566799,566799,566799,488627.500000,86.210000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_ATHC_TP3_1544,566799,566799,566799,488575.500000,86.200000,NA
Mcapitata_HTHC_TP3_1277,Mcapitata_HTHC_TP9_1331,566799,566799,566799,488544.500000,86.190000,NA
Mcapitata_ATHC_TP8_2735,Mcapitata_HTAC_TP10_1478,566799,566799,566799,488469.500000,86.180000,NA
Mcapitata_ATHC_TP10_2737,Mcapitata_HTAC_TP5_1321,566799,566799,566799,488447.000000,86.180000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTAC_TP5_1321,566799,566799,566799,488492.500000,86.180000,NA
Mcapitata_ATHC_TP4_2734,Mcapitata_ATHC_TP8_2753,566799,566799,566799,488395.000000,86.170000,NA
Mcapitata_ATAC_TP4_1609,Mcapitata_HTHC_TP6_1604,566799,566799,566799,488405.500000,86.170000,NA
Mcapitata_ATAC_TP1_1600,Mcapitata_ATHC_TP5_1706,566799,566799,566799,488402.500000,86.170000,NA
Mcapitata_HTHC_TP12_2190,Mcapitata_HTHC_TP6_1604,566799,566799,566799,488371.500000,86.160000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_HTHC_TP6_1604,566799,566799,566799,488348.500000,86.160000,NA
Mcapitata_ATHC_TP4_1221,Mcapitata_ATHC_TP5_1229,566799,566799,566799,488347.500000,86.160000,NA
Mcapitata_HTAC_TP6_1588,Mcapitata_HTHC_TP10_1074,566799,566799,566799,488286.500000,86.150000,NA
Mcapitata_HTAC_TP5_1997,Mcapitata_HTAC_TP6_1588,566799,566799,566799,488320.500000,86.150000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_HTAC_TP5_1321,566799,566799,566799,488271.000000,86.150000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTHC_TP7_2419,566799,566799,566799,488235.000000,86.140000,NA
Mcapitata_ATHC_TP6_1212,Mcapitata_HTHC_TP4_1328,566799,566799,566799,488219.000000,86.140000,NA
Mcapitata_ATHC_TP1_2068,Mcapitata_HTAC_TP1_2153,566799,566799,566799,488218.000000,86.140000,NA
Mcapitata_HTHC_TP8_1246,Mcapitata_HTHC_TP9_1331,566799,566799,566799,488208.000000,86.130000,NA
Mcapitata_ATHC_TP9_2995,Mcapitata_HTHC_TP6_1604,566799,566799,566799,488199.000000,86.130000,NA
Mcapitata_ATHC_TP8_2735,Mcapitata_HTHC_TP9_1331,566799,566799,566799,488160.000000,86.130000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_HTHC_TP4_2204,566799,566799,566799,488183.500000,86.130000,NA
Mcapitata_HTHC_TP3_1277,Mcapitata_HTHC_TP8_1246,566799,566799,566799,488142.500000,86.120000,NA
Mcapitata_HTHC_TP10_1689,Mcapitata_HTHC_TP3_1277,566799,566799,566799,488149.500000,86.120000,NA
Mcapitata_ATAC_TP6_1114,Mcapitata_ATHC_TP9_1148,566799,566799,566799,488128.500000,86.120000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_ATAC_TP8_1083,566799,566799,566799,488149.000000,86.120000,NA
Mcapitata_ATAC_TP4_1609,Mcapitata_ATHC_TP10_1204,566799,566799,566799,488059.500000,86.110000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTAC_TP7_1278,566799,566799,566799,488015.000000,86.100000,NA
Mcapitata_ATAC_TP11_1076,Mcapitata_ATHC_TP9_1148,566799,566799,566799,488018.500000,86.100000,NA
Mcapitata_HTAC_TP8_2410,Mcapitata_HTHC_TP7_1126,566799,566799,566799,487984.500000,86.090000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTHC_TP11_1178,566799,566799,566799,487963.000000,86.090000,NA
Mcapitata_ATAC_TP3_1548,Mcapitata_ATHC_TP9_2995,566799,566799,566799,487965.500000,86.090000,NA
Mcapitata_HTHC_TP6_1604,Mcapitata_HTHC_TP7_1250,566799,566799,566799,487918.500000,86.080000,NA
Mcapitata_HTHC_TP4_1328,Mcapitata_HTHC_TP7_2419,566799,566799,566799,487879.000000,86.080000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTHC_TP5_1694,566799,566799,566799,487881.000000,86.080000,NA
Mcapitata_ATHC_TP7_2875,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487920.500000,86.080000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTHC_TP7_1250,566799,566799,566799,487908.000000,86.080000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTAC_TP8_2410,566799,566799,566799,487924.500000,86.080000,NA
Mcapitata_ATHC_TP8_1260,Mcapitata_HTHC_TP3_1277,566799,566799,566799,487866.000000,86.070000,NA
Mcapitata_ATHC_TP7_2860,Mcapitata_HTAC_TP7_1278,566799,566799,566799,487839.000000,86.070000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487840.500000,86.070000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_HTAC_TP1_1579,566799,566799,566799,487842.000000,86.070000,NA
Mcapitata_ATAC_TP8_1436,Mcapitata_ATHC_TP3_2731,566799,566799,566799,487829.500000,86.070000,NA
Mcapitata_ATAC_TP6_2402,Mcapitata_HTAC_TP7_1645,566799,566799,566799,487826.000000,86.070000,NA
Mcapitata_ATAC_TP3_1101,Mcapitata_HTHC_TP12_2190,566799,566799,566799,487823.000000,86.070000,NA
Mcapitata_HTHC_TP5_1694,Mcapitata_HTHC_TP8_1082,566799,566799,566799,487776.500000,86.060000,NA
Mcapitata_HTHC_TP12_2190,Mcapitata_HTHC_TP4_1328,566799,566799,566799,487782.000000,86.060000,NA
Mcapitata_HTAC_TP8_2410,Mcapitata_HTHC_TP3_2518,566799,566799,566799,487793.500000,86.060000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTHC_TP4_1328,566799,566799,566799,487789.000000,86.060000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTHC_TP1_1145,566799,566799,566799,487772.500000,86.060000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTAC_TP4_1481,566799,566799,566799,487808.500000,86.060000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_ATHC_TP11_2756,566799,566799,566799,487797.000000,86.060000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_ATAC_TP7_1499,566799,566799,566799,487803.500000,86.060000,NA
Mcapitata_HTHC_TP4_1124,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487735.000000,86.050000,NA
Mcapitata_HTAC_TP8_2410,Mcapitata_HTHC_TP5_1345,566799,566799,566799,487740.500000,86.050000,NA
Mcapitata_HTAC_TP5_1997,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487715.500000,86.050000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_HTAC_TP7_1645,566799,566799,566799,487715.500000,86.050000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_ATHC_TP12_2990,566799,566799,566799,487751.000000,86.050000,NA
Mcapitata_ATAC_TP4_1609,Mcapitata_ATHC_TP5_2986,566799,566799,566799,487727.000000,86.050000,NA
Mcapitata_ATAC_TP1_1652,Mcapitata_HTHC_TP1_1145,566799,566799,566799,487755.000000,86.050000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487654.000000,86.040000,NA
Mcapitata_ATHC_TP6_2555,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487666.500000,86.040000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_ATHC_TP8_2735,566799,566799,566799,487675.500000,86.040000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_ATHC_TP7_2860,566799,566799,566799,487677.500000,86.040000,NA
Mcapitata_HTHC_TP3_1277,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487628.500000,86.030000,NA
Mcapitata_HTAC_TP8_2410,Mcapitata_HTHC_TP3_1128,566799,566799,566799,487626.000000,86.030000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTHC_TP11_2511,566799,566799,566799,487597.000000,86.030000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTHC_TP12_2190,566799,566799,566799,487601.000000,86.030000,NA
Mcapitata_ATHC_TP8_2735,Mcapitata_HTAC_TP1_2153,566799,566799,566799,487637.500000,86.030000,NA
Mcapitata_ATHC_TP7_2860,Mcapitata_ATHC_TP9_2862,566799,566799,566799,487590.500000,86.030000,NA
Mcapitata_ATHC_TP1_1218,Mcapitata_ATHC_TP9_2995,566799,566799,566799,487614.500000,86.030000,NA
Mcapitata_ATHC_TP10_2737,Mcapitata_HTAC_TP4_2000,566799,566799,566799,487592.000000,86.030000,NA
Mcapitata_HTHC_TP6_1604,Mcapitata_HTHC_TP8_2067,566799,566799,566799,487581.000000,86.020000,NA
Mcapitata_HTAC_TP1_1579,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487539.000000,86.020000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487543.500000,86.020000,NA
Mcapitata_ATAC_TP6_2402,Mcapitata_HTHC_TP9_1078,566799,566799,566799,487540.500000,86.020000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_ATHC_TP6_2555,566799,566799,566799,487550.500000,86.020000,NA
Mcapitata_HTHC_TP3_1277,Mcapitata_HTHC_TP9_1078,566799,566799,566799,487491.000000,86.010000,NA
Mcapitata_HTAC_TP9_1467,Mcapitata_HTHC_TP5_1694,566799,566799,566799,487507.000000,86.010000,NA
Mcapitata_ATHC_TP6_1212,Mcapitata_HTHC_TP1_1145,566799,566799,566799,487501.500000,86.010000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_HTAC_TP7_1645,566799,566799,566799,487489.000000,86.010000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487523.000000,86.010000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_ATHC_TP5_2986,566799,566799,566799,487511.500000,86.010000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTHC_TP11_1178,566799,566799,566799,487511.000000,86.010000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_ATAC_TP6_2402,566799,566799,566799,487491.000000,86.010000,NA
Mcapitata_ATAC_TP5_1196,Mcapitata_ATAC_TP5_1610,566799,566799,566799,487520.000000,86.010000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_HTHC_TP7_2419,566799,566799,566799,487515.000000,86.010000,NA
Mcapitata_ATAC_TP12_1452,Mcapitata_ATAC_TP1_1037,566799,566799,566799,487518.500000,86.010000,NA
Mcapitata_ATAC_TP10_1561,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487505.000000,86.010000,NA
Mcapitata_HTAC_TP4_2000,Mcapitata_HTHC_TP1_1145,566799,566799,566799,487449.000000,86.000000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTAC_TP4_2000,566799,566799,566799,487460.500000,86.000000,NA
Mcapitata_ATHC_TP9_1148,Mcapitata_HTAC_TP7_1722,566799,566799,566799,487429.500000,86.000000,NA
Mcapitata_ATAC_TP6_2402,Mcapitata_HTHC_TP11_2511,566799,566799,566799,487420.500000,86.000000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487419.500000,86.000000,NA
Mcapitata_ATAC_TP3_1101,Mcapitata_ATAC_TP5_1610,566799,566799,566799,487473.000000,86.000000,NA
Mcapitata_HTHC_TP5_1449,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487384.500000,85.990000,NA
Mcapitata_HTHC_TP1_1145,Mcapitata_HTHC_TP4_1328,566799,566799,566799,487387.000000,85.990000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTHC_TP5_1345,566799,566799,566799,487381.500000,85.990000,NA
Mcapitata_HTAC_TP1_1579,Mcapitata_HTAC_TP4_1481,566799,566799,566799,487406.000000,85.990000,NA
Mcapitata_ATHC_TP8_1260,Mcapitata_HTHC_TP10_1689,566799,566799,566799,487394.000000,85.990000,NA
Mcapitata_ATHC_TP7_2860,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487364.000000,85.990000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_HTHC_TP8_1082,566799,566799,566799,487404.500000,85.990000,NA
Mcapitata_ATAC_TP8_1779,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487408.000000,85.990000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTHC_TP3_1128,566799,566799,566799,487373.500000,85.990000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTAC_TP12_1729,566799,566799,566799,487368.000000,85.990000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_ATHC_TP3_1544,566799,566799,566799,487389.000000,85.990000,NA
Mcapitata_HTHC_TP10_1689,Mcapitata_HTHC_TP8_1246,566799,566799,566799,487347.500000,85.980000,NA
Mcapitata_HTAC_TP7_1645,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487339.500000,85.980000,NA
Mcapitata_HTAC_TP6_1588,Mcapitata_HTHC_TP5_1345,566799,566799,566799,487349.500000,85.980000,NA
Mcapitata_ATHC_TP9_2862,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487351.500000,85.980000,NA
Mcapitata_ATAC_TP3_1101,Mcapitata_HTAC_TP4_1481,566799,566799,566799,487328.000000,85.980000,NA
Mcapitata_ATAC_TP1_1600,Mcapitata_ATHC_TP11_2756,566799,566799,566799,487311.000000,85.980000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_ATAC_TP4_1651,566799,566799,566799,487337.500000,85.980000,NA
Mcapitata_HTHC_TP4_1328,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487279.000000,85.970000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTAC_TP7_1278,566799,566799,566799,487253.500000,85.970000,NA
Mcapitata_HTAC_TP10_1315,Mcapitata_HTAC_TP4_1481,566799,566799,566799,487286.000000,85.970000,NA
Mcapitata_ATHC_TP7_2875,Mcapitata_HTHC_TP4_1328,566799,566799,566799,487291.000000,85.970000,NA
Mcapitata_ATHC_TP7_2860,Mcapitata_HTHC_TP12_1274,566799,566799,566799,487249.500000,85.970000,NA
Mcapitata_ATHC_TP3_1544,Mcapitata_HTHC_TP3_2518,566799,566799,566799,487285.500000,85.970000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_ATHC_TP10_2737,566799,566799,566799,487271.500000,85.970000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_HTAC_TP8_2410,566799,566799,566799,487268.000000,85.970000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTAC_TP7_1278,566799,566799,566799,487252.000000,85.970000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_HTAC_TP12_1729,566799,566799,566799,487300.000000,85.970000,NA
Mcapitata_ATAC_TP1_1652,Mcapitata_HTAC_TP7_1278,566799,566799,566799,487279.000000,85.970000,NA
Mcapitata_HTHC_TP3_1277,Mcapitata_HTHC_TP8_2067,566799,566799,566799,487206.000000,85.960000,NA
Mcapitata_HTAC_TP8_2410,Mcapitata_HTHC_TP11_1178,566799,566799,566799,487205.000000,85.960000,NA
Mcapitata_HTAC_TP6_1588,Mcapitata_HTAC_TP7_1278,566799,566799,566799,487227.500000,85.960000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487229.000000,85.960000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTAC_TP1_2153,566799,566799,566799,487235.000000,85.960000,NA
Mcapitata_ATHC_TP8_2735,Mcapitata_HTHC_TP3_1277,566799,566799,566799,487209.500000,85.960000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_HTHC_TP12_1274,566799,566799,566799,487246.000000,85.960000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_ATHC_TP8_2753,566799,566799,566799,487247.500000,85.960000,NA
Mcapitata_ATHC_TP3_2866,Mcapitata_HTAC_TP3_1289,566799,566799,566799,487233.500000,85.960000,NA
Mcapitata_ATHC_TP3_1544,Mcapitata_HTAC_TP4_1481,566799,566799,566799,487233.500000,85.960000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_HTAC_TP4_1481,566799,566799,566799,487205.500000,85.960000,NA
Mcapitata_ATAC_TP7_1455,Mcapitata_HTHC_TP3_1277,566799,566799,566799,487229.000000,85.960000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_ATHC_TP6_1212,566799,566799,566799,487209.000000,85.960000,NA
Mcapitata_ATAC_TP5_1196,Mcapitata_ATHC_TP10_2554,566799,566799,566799,487240.000000,85.960000,NA
Mcapitata_ATAC_TP3_1548,Mcapitata_HTHC_TP4_1328,566799,566799,566799,487227.000000,85.960000,NA
Mcapitata_ATAC_TP12_2403,Mcapitata_HTAC_TP7_1645,566799,566799,566799,487240.000000,85.960000,NA
Mcapitata_HTHC_TP1_1145,Mcapitata_HTHC_TP8_1082,566799,566799,566799,487152.500000,85.950000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTHC_TP3_2518,566799,566799,566799,487162.500000,85.950000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTHC_TP11_1270,566799,566799,566799,487162.000000,85.950000,NA
Mcapitata_ATHC_TP7_2860,Mcapitata_HTHC_TP1_1145,566799,566799,566799,487147.500000,85.950000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_HTAC_TP3_2021,566799,566799,566799,487144.000000,85.950000,NA
Mcapitata_ATHC_TP3_2866,Mcapitata_HTHC_TP4_1328,566799,566799,566799,487152.000000,85.950000,NA
Mcapitata_ATHC_TP3_1544,Mcapitata_HTAC_TP7_1278,566799,566799,566799,487151.000000,85.950000,NA
Mcapitata_ATHC_TP1_1826,Mcapitata_HTAC_TP4_1481,566799,566799,566799,487186.500000,85.950000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_HTHC_TP12_2190,566799,566799,566799,487177.000000,85.950000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_HTAC_TP1_2153,566799,566799,566799,487148.000000,85.950000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487147.500000,85.950000,NA
Mcapitata_ATAC_TP4_1651,Mcapitata_HTAC_TP7_1278,566799,566799,566799,487182.000000,85.950000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_ATHC_TP11_1237,566799,566799,566799,487185.000000,85.950000,NA
Mcapitata_ATAC_TP3_1628,Mcapitata_ATAC_TP5_1610,566799,566799,566799,487150.500000,85.950000,NA
Mcapitata_ATAC_TP3_1548,Mcapitata_HTHC_TP10_1074,566799,566799,566799,487186.000000,85.950000,NA
Mcapitata_ATAC_TP3_1548,Mcapitata_ATHC_TP6_2016,566799,566799,566799,487148.500000,85.950000,NA
Mcapitata_ATAC_TP1_1600,Mcapitata_HTHC_TP5_1694,566799,566799,566799,487162.000000,85.950000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_ATHC_TP8_2753,566799,566799,566799,487165.500000,85.950000,NA
Mcapitata_HTHC_TP6_1604,Mcapitata_HTHC_TP7_2419,566799,566799,566799,487116.500000,85.940000,NA
Mcapitata_HTHC_TP1_1145,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487085.500000,85.940000,NA
Mcapitata_HTAC_TP7_1278,Mcapitata_HTHC_TP6_1164,566799,566799,566799,487121.000000,85.940000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTHC_TP8_1082,566799,566799,566799,487128.500000,85.940000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTHC_TP3_1277,566799,566799,566799,487100.500000,85.940000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTAC_TP8_2410,566799,566799,566799,487128.000000,85.940000,NA
Mcapitata_HTAC_TP4_1269,Mcapitata_HTAC_TP4_1481,566799,566799,566799,487091.000000,85.940000,NA
Mcapitata_HTAC_TP1_2153,Mcapitata_HTAC_TP4_1481,566799,566799,566799,487120.500000,85.940000,NA
Mcapitata_ATHC_TP9_2862,Mcapitata_HTHC_TP11_2511,566799,566799,566799,487127.000000,85.940000,NA
Mcapitata_ATHC_TP7_1223,Mcapitata_HTAC_TP7_1278,566799,566799,566799,487090.500000,85.940000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487089.500000,85.940000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_ATHC_TP8_2753,566799,566799,566799,487111.500000,85.940000,NA
Mcapitata_ATHC_TP4_1221,Mcapitata_ATHC_TP8_2753,566799,566799,566799,487097.000000,85.940000,NA
Mcapitata_ATHC_TP12_2990,Mcapitata_ATHC_TP9_2995,566799,566799,566799,487104.500000,85.940000,NA
Mcapitata_ATAC_TP7_1455,Mcapitata_ATHC_TP5_1706,566799,566799,566799,487123.000000,85.940000,NA
Mcapitata_ATAC_TP3_1628,Mcapitata_HTAC_TP8_2410,566799,566799,566799,487114.500000,85.940000,NA
Mcapitata_ATAC_TP3_1548,Mcapitata_HTHC_TP6_1317,566799,566799,566799,487091.000000,85.940000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_HTHC_TP1_1145,566799,566799,566799,487088.000000,85.940000,NA
Mcapitata_ATAC_TP12_2403,Mcapitata_HTHC_TP11_2511,566799,566799,566799,487108.000000,85.940000,NA
Mcapitata_HTAC_TP7_1645,Mcapitata_HTHC_TP5_1694,566799,566799,566799,487069.500000,85.930000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTAC_TP8_2410,566799,566799,566799,487023.000000,85.930000,NA
Mcapitata_HTAC_TP5_1321,Mcapitata_HTAC_TP6_1588,566799,566799,566799,487070.000000,85.930000,NA
Mcapitata_HTAC_TP3_2021,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487051.500000,85.930000,NA
Mcapitata_ATHC_TP9_2995,Mcapitata_HTHC_TP5_1694,566799,566799,566799,487041.500000,85.930000,NA
Mcapitata_ATHC_TP9_1148,Mcapitata_HTHC_TP3_1277,566799,566799,566799,487037.000000,85.930000,NA
Mcapitata_ATHC_TP6_1212,Mcapitata_HTHC_TP3_1277,566799,566799,566799,487026.000000,85.930000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_ATHC_TP9_2995,566799,566799,566799,487055.000000,85.930000,NA
Mcapitata_ATHC_TP12_1154,Mcapitata_HTAC_TP5_1321,566799,566799,566799,487033.500000,85.930000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_HTAC_TP7_1278,566799,566799,566799,487052.500000,85.930000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTHC_TP6_1317,566799,566799,566799,487062.000000,85.930000,NA
Mcapitata_ATAC_TP3_1548,Mcapitata_HTAC_TP4_2000,566799,566799,566799,487069.500000,85.930000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_HTHC_TP6_1604,566799,566799,566799,487031.500000,85.930000,NA
Mcapitata_ATAC_TP12_1120,Mcapitata_HTHC_TP5_1694,566799,566799,566799,487052.500000,85.930000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTHC_TP4_1124,566799,566799,566799,486979.500000,85.920000,NA
Mcapitata_ATHC_TP6_2555,Mcapitata_HTHC_TP5_1694,566799,566799,566799,486966.500000,85.920000,NA
Mcapitata_ATHC_TP6_2016,Mcapitata_HTAC_TP5_1321,566799,566799,566799,486995.000000,85.920000,NA
