ID	Ploidy
SRR5453739	2
SRR5453740	2
SRR5453741	2
SRR5453742	2
SRR5453743	2
SRR5453744	2
SRR5453745	2
SRR5453746	2
SRR5453747	2
SRR5453748	2
SRR5453749	2
SRR5453750	2
SRR5453751	2
SRR5453752	2
SRR5453753	2
SRR5453754	2
SRR5453755	2
SRR5453756	2
SRR5453757	2
SRR5453758	2
SRR5453759	2
SRR5453760	2
SRR5453761	2
SRR5453762	2
SRR5453763	2
SRR5453764	2
SRR5453765	2
