# ind1,ind2,ind1_snps,ind2_snps,both_snps,match,match_perc,pop
Mcapitata_HTAC_TP6_1496,Mcapitata_HTHC_TP3_1277,515952,515952,515952,442428.500000,85.750000,NA
Mcapitata_HTAC_TP5_1997,Mcapitata_HTHC_TP9_1078,515952,515952,515952,442415.500000,85.750000,NA
Mcapitata_HTAC_TP5_1997,Mcapitata_HTHC_TP12_1274,515952,515952,515952,442439.500000,85.750000,NA
Mcapitata_HTAC_TP4_1269,Mcapitata_HTHC_TP11_1270,515952,515952,515952,442428.000000,85.750000,NA
Mcapitata_HTAC_TP3_2021,Mcapitata_HTHC_TP9_1078,515952,515952,515952,442413.000000,85.750000,NA
Mcapitata_HTAC_TP3_2021,Mcapitata_HTHC_TP12_2190,515952,515952,515952,442434.000000,85.750000,NA
Mcapitata_HTAC_TP3_2021,Mcapitata_HTAC_TP6_1705,515952,515952,515952,442418.000000,85.750000,NA
Mcapitata_HTAC_TP1_2183,Mcapitata_HTHC_TP7_1126,515952,515952,515952,442441.500000,85.750000,NA
Mcapitata_HTAC_TP12_1729,Mcapitata_HTAC_TP9_1467,515952,515952,515952,442410.000000,85.750000,NA
Mcapitata_HTAC_TP12_1729,Mcapitata_HTAC_TP7_1278,515952,515952,515952,442423.000000,85.750000,NA
Mcapitata_HTAC_TP12_1729,Mcapitata_HTAC_TP6_1705,515952,515952,515952,442438.500000,85.750000,NA
Mcapitata_HTAC_TP11_1562,Mcapitata_HTHC_TP5_1694,515952,515952,515952,442424.000000,85.750000,NA
Mcapitata_ATHC_TP9_2862,Mcapitata_HTAC_TP1_1579,515952,515952,515952,442425.500000,85.750000,NA
Mcapitata_ATHC_TP7_2860,Mcapitata_HTAC_TP4_1481,515952,515952,515952,442441.500000,85.750000,NA
Mcapitata_ATHC_TP7_2860,Mcapitata_HTAC_TP11_1248,515952,515952,515952,442445.500000,85.750000,NA
Mcapitata_ATHC_TP7_1223,Mcapitata_HTAC_TP3_1289,515952,515952,515952,442451.000000,85.750000,NA
Mcapitata_ATHC_TP6_2016,Mcapitata_HTHC_TP5_1345,515952,515952,515952,442447.000000,85.750000,NA
Mcapitata_ATHC_TP6_1212,Mcapitata_ATHC_TP9_2995,515952,515952,515952,442448.000000,85.750000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_HTHC_TP9_1078,515952,515952,515952,442433.000000,85.750000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_HTHC_TP4_1328,515952,515952,515952,442409.000000,85.750000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_HTAC_TP4_2000,515952,515952,515952,442420.000000,85.750000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_HTAC_TP1_1579,515952,515952,515952,442453.500000,85.750000,NA
Mcapitata_ATHC_TP4_2734,Mcapitata_HTAC_TP8_2410,515952,515952,515952,442433.000000,85.750000,NA
Mcapitata_ATHC_TP4_2734,Mcapitata_ATHC_TP7_1223,515952,515952,515952,442452.500000,85.750000,NA
Mcapitata_ATHC_TP3_1544,Mcapitata_ATHC_TP3_2731,515952,515952,515952,442425.000000,85.750000,NA
Mcapitata_ATHC_TP1_2068,Mcapitata_HTAC_TP5_1321,515952,515952,515952,442404.500000,85.750000,NA
Mcapitata_ATHC_TP1_2068,Mcapitata_ATHC_TP9_1148,515952,515952,515952,442425.500000,85.750000,NA
Mcapitata_ATHC_TP1_2068,Mcapitata_ATHC_TP8_2753,515952,515952,515952,442447.500000,85.750000,NA
Mcapitata_ATHC_TP1_1218,Mcapitata_HTAC_TP3_2021,515952,515952,515952,442407.500000,85.750000,NA
Mcapitata_ATHC_TP12_2990,Mcapitata_ATHC_TP9_2862,515952,515952,515952,442415.500000,85.750000,NA
Mcapitata_ATHC_TP12_1154,Mcapitata_HTHC_TP10_1689,515952,515952,515952,442440.000000,85.750000,NA
Mcapitata_ATHC_TP12_1154,Mcapitata_ATHC_TP5_1706,515952,515952,515952,442409.000000,85.750000,NA
Mcapitata_ATHC_TP11_2756,Mcapitata_HTAC_TP3_2021,515952,515952,515952,442453.000000,85.750000,NA
Mcapitata_ATHC_TP11_2188,Mcapitata_HTHC_TP12_2190,515952,515952,515952,442433.000000,85.750000,NA
Mcapitata_ATHC_TP11_2188,Mcapitata_ATHC_TP9_2862,515952,515952,515952,442404.500000,85.750000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_ATHC_TP1_2068,515952,515952,515952,442414.500000,85.750000,NA
Mcapitata_ATAC_TP9_1420,Mcapitata_ATHC_TP9_2862,515952,515952,515952,442425.000000,85.750000,NA
Mcapitata_ATAC_TP9_1420,Mcapitata_ATHC_TP3_1544,515952,515952,515952,442449.500000,85.750000,NA
Mcapitata_ATAC_TP8_1436,Mcapitata_HTAC_TP9_1467,515952,515952,515952,442416.500000,85.750000,NA
Mcapitata_ATAC_TP8_1436,Mcapitata_ATHC_TP8_2753,515952,515952,515952,442437.000000,85.750000,NA
Mcapitata_ATAC_TP8_1083,Mcapitata_ATHC_TP1_1218,515952,515952,515952,442404.000000,85.750000,NA
Mcapitata_ATAC_TP7_1058,Mcapitata_ATHC_TP1_2068,515952,515952,515952,442432.000000,85.750000,NA
Mcapitata_ATAC_TP6_2402,Mcapitata_ATHC_TP3_2866,515952,515952,515952,442407.500000,85.750000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_ATHC_TP4_1221,515952,515952,515952,442421.000000,85.750000,NA
Mcapitata_ATAC_TP4_1651,Mcapitata_HTHC_TP5_1345,515952,515952,515952,442448.000000,85.750000,NA
Mcapitata_ATAC_TP4_1609,Mcapitata_HTHC_TP4_1328,515952,515952,515952,442432.500000,85.750000,NA
Mcapitata_ATAC_TP4_1609,Mcapitata_ATHC_TP9_2862,515952,515952,515952,442436.000000,85.750000,NA
Mcapitata_ATAC_TP4_1609,Mcapitata_ATAC_TP7_1455,515952,515952,515952,442443.000000,85.750000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_ATHC_TP9_2995,515952,515952,515952,442433.000000,85.750000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_ATHC_TP10_1204,515952,515952,515952,442429.000000,85.750000,NA
Mcapitata_ATAC_TP3_1101,Mcapitata_ATAC_TP6_2402,515952,515952,515952,442445.000000,85.750000,NA
Mcapitata_ATAC_TP1_1652,Mcapitata_ATHC_TP6_2016,515952,515952,515952,442433.500000,85.750000,NA
Mcapitata_ATAC_TP1_1600,Mcapitata_HTHC_TP8_1082,515952,515952,515952,442427.500000,85.750000,NA
Mcapitata_ATAC_TP1_1600,Mcapitata_HTAC_TP7_1645,515952,515952,515952,442422.500000,85.750000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_ATAC_TP3_1628,515952,515952,515952,442407.500000,85.750000,NA
Mcapitata_ATAC_TP12_2403,Mcapitata_ATHC_TP1_1218,515952,515952,515952,442448.000000,85.750000,NA
Mcapitata_ATAC_TP12_2403,Mcapitata_ATAC_TP1_1652,515952,515952,515952,442431.500000,85.750000,NA
Mcapitata_ATAC_TP11_1076,Mcapitata_HTHC_TP3_1277,515952,515952,515952,442414.500000,85.750000,NA
Mcapitata_ATAC_TP10_1631,Mcapitata_HTAC_TP3_2021,515952,515952,515952,442408.500000,85.750000,NA
Mcapitata_ATAC_TP10_1561,Mcapitata_ATHC_TP1_1826,515952,515952,515952,442423.000000,85.750000,NA
Mcapitata_ATAC_TP10_1561,Mcapitata_ATAC_TP5_1196,515952,515952,515952,442422.500000,85.750000,NA
Mcapitata_ATAC_TP10_1095,Mcapitata_HTHC_TP3_1277,515952,515952,515952,442437.500000,85.750000,NA
SRR5453758,SRR5453764,515952,515952,515952,442378.000000,85.740000,NA
SRR5453752,SRR5453759,515952,515952,515952,442360.000000,85.740000,NA
Mcapitata_HTHC_TP7_1126,Mcapitata_HTHC_TP8_1082,515952,515952,515952,442398.000000,85.740000,NA
Mcapitata_HTHC_TP3_1277,Mcapitata_HTHC_TP5_1449,515952,515952,515952,442371.000000,85.740000,NA
Mcapitata_HTHC_TP12_2190,Mcapitata_HTHC_TP5_1694,515952,515952,515952,442371.000000,85.740000,NA
Mcapitata_HTHC_TP12_1274,Mcapitata_HTHC_TP12_2190,515952,515952,515952,442393.000000,85.740000,NA
Mcapitata_HTAC_TP7_1278,Mcapitata_HTHC_TP10_1074,515952,515952,515952,442383.500000,85.740000,NA
Mcapitata_HTAC_TP6_1588,Mcapitata_HTHC_TP1_1145,515952,515952,515952,442371.500000,85.740000,NA
Mcapitata_HTAC_TP3_2021,Mcapitata_HTHC_TP3_1128,515952,515952,515952,442366.000000,85.740000,NA
Mcapitata_HTAC_TP3_1289,Mcapitata_HTAC_TP6_1705,515952,515952,515952,442397.000000,85.740000,NA
Mcapitata_HTAC_TP1_2153,Mcapitata_HTHC_TP8_1246,515952,515952,515952,442386.000000,85.740000,NA
Mcapitata_HTAC_TP1_1579,Mcapitata_HTAC_TP4_1269,515952,515952,515952,442375.000000,85.740000,NA
Mcapitata_HTAC_TP12_2007,Mcapitata_HTAC_TP5_1321,515952,515952,515952,442387.500000,85.740000,NA
Mcapitata_HTAC_TP11_1248,Mcapitata_HTAC_TP8_2410,515952,515952,515952,442380.500000,85.740000,NA
Mcapitata_HTAC_TP10_1754,Mcapitata_HTHC_TP4_1124,515952,515952,515952,442396.500000,85.740000,NA
Mcapitata_ATHC_TP9_2995,Mcapitata_HTHC_TP1_2081,515952,515952,515952,442396.500000,85.740000,NA
Mcapitata_ATHC_TP9_2995,Mcapitata_HTAC_TP9_1467,515952,515952,515952,442385.000000,85.740000,NA
Mcapitata_ATHC_TP9_2862,Mcapitata_HTHC_TP8_1082,515952,515952,515952,442385.000000,85.740000,NA
Mcapitata_ATHC_TP9_2862,Mcapitata_HTAC_TP4_2000,515952,515952,515952,442383.500000,85.740000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTHC_TP5_1694,515952,515952,515952,442358.000000,85.740000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTHC_TP4_1124,515952,515952,515952,442360.000000,85.740000,NA
Mcapitata_ATHC_TP6_2555,Mcapitata_ATHC_TP7_2860,515952,515952,515952,442390.000000,85.740000,NA
Mcapitata_ATHC_TP6_2016,Mcapitata_ATHC_TP9_2995,515952,515952,515952,442384.500000,85.740000,NA
Mcapitata_ATHC_TP6_1212,Mcapitata_HTAC_TP1_2153,515952,515952,515952,442400.500000,85.740000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_HTHC_TP1_1145,515952,515952,515952,442387.500000,85.740000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_HTAC_TP1_2183,515952,515952,515952,442399.500000,85.740000,NA
Mcapitata_ATHC_TP5_2986,Mcapitata_ATHC_TP9_2862,515952,515952,515952,442353.500000,85.740000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_HTHC_TP9_2009,515952,515952,515952,442402.500000,85.740000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_HTHC_TP9_1078,515952,515952,515952,442380.000000,85.740000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_HTAC_TP1_2153,515952,515952,515952,442377.500000,85.740000,NA
Mcapitata_ATHC_TP4_2561,Mcapitata_HTAC_TP4_1481,515952,515952,515952,442372.500000,85.740000,NA
Mcapitata_ATHC_TP4_1221,Mcapitata_HTHC_TP1_1145,515952,515952,515952,442373.000000,85.740000,NA
Mcapitata_ATHC_TP3_2866,Mcapitata_ATHC_TP6_1212,515952,515952,515952,442365.500000,85.740000,NA
Mcapitata_ATHC_TP3_2731,Mcapitata_HTAC_TP4_1481,515952,515952,515952,442386.000000,85.740000,NA
Mcapitata_ATHC_TP1_1218,Mcapitata_HTAC_TP7_1278,515952,515952,515952,442371.000000,85.740000,NA
Mcapitata_ATHC_TP11_2756,Mcapitata_ATHC_TP7_2860,515952,515952,515952,442401.500000,85.740000,NA
Mcapitata_ATHC_TP11_2756,Mcapitata_ATHC_TP3_2866,515952,515952,515952,442363.500000,85.740000,NA
Mcapitata_ATHC_TP11_2188,Mcapitata_HTAC_TP7_1278,515952,515952,515952,442366.500000,85.740000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_HTHC_TP8_2067,515952,515952,515952,442365.000000,85.740000,NA
Mcapitata_ATHC_TP10_1204,Mcapitata_ATHC_TP11_1237,515952,515952,515952,442360.500000,85.740000,NA
Mcapitata_ATAC_TP9_1420,Mcapitata_HTHC_TP3_2518,515952,515952,515952,442365.500000,85.740000,NA
Mcapitata_ATAC_TP9_1420,Mcapitata_HTAC_TP4_2000,515952,515952,515952,442363.500000,85.740000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_ATHC_TP11_1237,515952,515952,515952,442362.000000,85.740000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_ATHC_TP10_1204,515952,515952,515952,442384.500000,85.740000,NA
Mcapitata_ATAC_TP8_1779,Mcapitata_HTHC_TP5_1694,515952,515952,515952,442366.000000,85.740000,NA
Mcapitata_ATAC_TP8_1083,Mcapitata_ATHC_TP3_2866,515952,515952,515952,442351.500000,85.740000,NA
Mcapitata_ATAC_TP6_2402,Mcapitata_HTHC_TP7_2419,515952,515952,515952,442375.500000,85.740000,NA
Mcapitata_ATAC_TP6_2402,Mcapitata_ATAC_TP9_1121,515952,515952,515952,442379.500000,85.740000,NA
Mcapitata_ATAC_TP6_2402,Mcapitata_ATAC_TP7_1058,515952,515952,515952,442396.000000,85.740000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTHC_TP12_1140,515952,515952,515952,442351.500000,85.740000,NA
Mcapitata_ATAC_TP4_1609,Mcapitata_HTHC_TP5_1345,515952,515952,515952,442381.000000,85.740000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_HTAC_TP6_1588,515952,515952,515952,442368.000000,85.740000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_ATAC_TP7_1455,515952,515952,515952,442376.500000,85.740000,NA
Mcapitata_ATAC_TP3_1548,Mcapitata_HTAC_TP8_2410,515952,515952,515952,442397.000000,85.740000,NA
Mcapitata_ATAC_TP3_1101,Mcapitata_HTAC_TP12_1729,515952,515952,515952,442360.000000,85.740000,NA
Mcapitata_ATAC_TP3_1101,Mcapitata_ATAC_TP4_1651,515952,515952,515952,442402.500000,85.740000,NA
Mcapitata_ATAC_TP1_1652,Mcapitata_HTHC_TP5_1694,515952,515952,515952,442389.000000,85.740000,NA
Mcapitata_ATAC_TP1_1652,Mcapitata_ATHC_TP9_2995,515952,515952,515952,442397.500000,85.740000,NA
Mcapitata_ATAC_TP1_1600,Mcapitata_HTAC_TP10_1478,515952,515952,515952,442366.500000,85.740000,NA
Mcapitata_ATAC_TP1_1600,Mcapitata_ATAC_TP4_1108,515952,515952,515952,442373.000000,85.740000,NA
Mcapitata_ATAC_TP12_2403,Mcapitata_HTHC_TP1_1145,515952,515952,515952,442402.500000,85.740000,NA
Mcapitata_ATAC_TP12_2403,Mcapitata_HTHC_TP11_1270,515952,515952,515952,442368.000000,85.740000,NA
Mcapitata_ATAC_TP12_2403,Mcapitata_ATHC_TP3_2731,515952,515952,515952,442377.000000,85.740000,NA
Mcapitata_ATAC_TP12_1120,Mcapitata_ATAC_TP3_1548,515952,515952,515952,442382.500000,85.740000,NA
Mcapitata_ATAC_TP10_1631,Mcapitata_ATHC_TP5_1706,515952,515952,515952,442367.500000,85.740000,NA
Mcapitata_ATAC_TP10_1561,Mcapitata_HTHC_TP6_1317,515952,515952,515952,442379.500000,85.740000,NA
Mcapitata_ATAC_TP10_1561,Mcapitata_HTHC_TP5_1694,515952,515952,515952,442395.000000,85.740000,NA
Mcapitata_ATAC_TP10_1561,Mcapitata_ATAC_TP1_1652,515952,515952,515952,442403.000000,85.740000,NA
Mcapitata_ATAC_TP10_1095,Mcapitata_HTHC_TP3_2518,515952,515952,515952,442362.500000,85.740000,NA
Mcapitata_HTHC_TP5_1345,Mcapitata_HTHC_TP9_1078,515952,515952,515952,442334.000000,85.730000,NA
Mcapitata_HTHC_TP3_1128,Mcapitata_HTHC_TP5_1694,515952,515952,515952,442317.500000,85.730000,NA
Mcapitata_HTHC_TP3_1128,Mcapitata_HTHC_TP5_1345,515952,515952,515952,442348.000000,85.730000,NA
Mcapitata_HTHC_TP1_1145,Mcapitata_HTHC_TP9_1078,515952,515952,515952,442304.500000,85.730000,NA
Mcapitata_HTHC_TP12_1274,Mcapitata_HTHC_TP7_2419,515952,515952,515952,442340.500000,85.730000,NA
Mcapitata_HTHC_TP11_1178,Mcapitata_HTHC_TP4_1124,515952,515952,515952,442349.500000,85.730000,NA
Mcapitata_HTAC_TP9_1467,Mcapitata_HTHC_TP7_1126,515952,515952,515952,442317.500000,85.730000,NA
Mcapitata_HTAC_TP9_1467,Mcapitata_HTHC_TP3_1277,515952,515952,515952,442307.500000,85.730000,NA
Mcapitata_HTAC_TP8_2386,Mcapitata_HTHC_TP7_1126,515952,515952,515952,442317.500000,85.730000,NA
Mcapitata_HTAC_TP7_1645,Mcapitata_HTHC_TP1_1323,515952,515952,515952,442305.500000,85.730000,NA
Mcapitata_HTAC_TP4_1269,Mcapitata_HTHC_TP9_2009,515952,515952,515952,442338.000000,85.730000,NA
Mcapitata_HTAC_TP1_2153,Mcapitata_HTHC_TP7_2419,515952,515952,515952,442342.500000,85.730000,NA
Mcapitata_HTAC_TP1_2153,Mcapitata_HTHC_TP1_1145,515952,515952,515952,442300.500000,85.730000,NA
Mcapitata_HTAC_TP1_1579,Mcapitata_HTHC_TP10_1332,515952,515952,515952,442318.000000,85.730000,NA
Mcapitata_HTAC_TP12_1729,Mcapitata_HTHC_TP1_1145,515952,515952,515952,442337.500000,85.730000,NA
Mcapitata_HTAC_TP11_1248,Mcapitata_HTAC_TP9_1467,515952,515952,515952,442342.500000,85.730000,NA
Mcapitata_ATHC_TP9_2995,Mcapitata_HTHC_TP4_2204,515952,515952,515952,442319.000000,85.730000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTAC_TP6_1588,515952,515952,515952,442349.500000,85.730000,NA
Mcapitata_ATHC_TP7_2860,Mcapitata_HTHC_TP3_2518,515952,515952,515952,442307.500000,85.730000,NA
Mcapitata_ATHC_TP7_1223,Mcapitata_HTHC_TP9_1078,515952,515952,515952,442318.000000,85.730000,NA
Mcapitata_ATHC_TP6_2555,Mcapitata_HTHC_TP11_1178,515952,515952,515952,442338.000000,85.730000,NA
Mcapitata_ATHC_TP6_2555,Mcapitata_HTAC_TP8_2410,515952,515952,515952,442323.500000,85.730000,NA
Mcapitata_ATHC_TP6_2016,Mcapitata_HTHC_TP11_2511,515952,515952,515952,442301.500000,85.730000,NA
Mcapitata_ATHC_TP5_1706,Mcapitata_HTAC_TP3_1289,515952,515952,515952,442308.000000,85.730000,NA
Mcapitata_ATHC_TP4_2561,Mcapitata_HTHC_TP4_1328,515952,515952,515952,442302.000000,85.730000,NA
Mcapitata_ATHC_TP3_2731,Mcapitata_HTAC_TP7_1645,515952,515952,515952,442345.000000,85.730000,NA
Mcapitata_ATHC_TP3_1544,Mcapitata_HTAC_TP7_1722,515952,515952,515952,442310.000000,85.730000,NA
Mcapitata_ATHC_TP1_1218,Mcapitata_HTHC_TP5_1345,515952,515952,515952,442309.500000,85.730000,NA
Mcapitata_ATHC_TP1_1218,Mcapitata_HTAC_TP12_1729,515952,515952,515952,442340.500000,85.730000,NA
Mcapitata_ATHC_TP12_2990,Mcapitata_HTHC_TP6_1604,515952,515952,515952,442301.500000,85.730000,NA
Mcapitata_ATHC_TP12_2736,Mcapitata_HTAC_TP5_1321,515952,515952,515952,442329.500000,85.730000,NA
Mcapitata_ATHC_TP11_2188,Mcapitata_HTHC_TP1_2081,515952,515952,515952,442326.500000,85.730000,NA
Mcapitata_ATHC_TP11_2188,Mcapitata_ATHC_TP11_2756,515952,515952,515952,442304.500000,85.730000,NA
Mcapitata_ATHC_TP11_1237,Mcapitata_ATHC_TP5_2986,515952,515952,515952,442350.000000,85.730000,NA
Mcapitata_ATHC_TP10_2737,Mcapitata_HTHC_TP12_1140,515952,515952,515952,442334.500000,85.730000,NA
Mcapitata_ATHC_TP10_2737,Mcapitata_ATHC_TP9_2862,515952,515952,515952,442333.500000,85.730000,NA
Mcapitata_ATHC_TP10_2554,Mcapitata_HTAC_TP1_2153,515952,515952,515952,442310.000000,85.730000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_HTHC_TP12_2190,515952,515952,515952,442333.000000,85.730000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_HTAC_TP6_1588,515952,515952,515952,442306.000000,85.730000,NA
Mcapitata_ATAC_TP9_1121,Mcapitata_ATHC_TP9_2862,515952,515952,515952,442316.000000,85.730000,NA
Mcapitata_ATAC_TP8_1779,Mcapitata_HTAC_TP1_1579,515952,515952,515952,442307.500000,85.730000,NA
Mcapitata_ATAC_TP8_1779,Mcapitata_ATHC_TP7_2860,515952,515952,515952,442327.000000,85.730000,NA
Mcapitata_ATAC_TP8_1436,Mcapitata_HTAC_TP6_1705,515952,515952,515952,442304.500000,85.730000,NA
Mcapitata_ATAC_TP8_1436,Mcapitata_HTAC_TP1_2153,515952,515952,515952,442313.500000,85.730000,NA
Mcapitata_ATAC_TP8_1083,Mcapitata_HTAC_TP8_2410,515952,515952,515952,442339.000000,85.730000,NA
Mcapitata_ATAC_TP7_1499,Mcapitata_ATHC_TP3_1544,515952,515952,515952,442345.000000,85.730000,NA
Mcapitata_ATAC_TP6_2402,Mcapitata_HTHC_TP3_1128,515952,515952,515952,442337.000000,85.730000,NA
Mcapitata_ATAC_TP6_2402,Mcapitata_ATAC_TP7_1455,515952,515952,515952,442342.500000,85.730000,NA
Mcapitata_ATAC_TP5_1776,Mcapitata_ATHC_TP4_2734,515952,515952,515952,442344.000000,85.730000,NA
Mcapitata_ATAC_TP5_1610,Mcapitata_HTHC_TP12_1274,515952,515952,515952,442335.500000,85.730000,NA
Mcapitata_ATAC_TP4_1651,Mcapitata_HTHC_TP3_1277,515952,515952,515952,442330.500000,85.730000,NA
Mcapitata_ATAC_TP4_1609,Mcapitata_HTAC_TP12_2007,515952,515952,515952,442305.500000,85.730000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_HTAC_TP4_1481,515952,515952,515952,442349.500000,85.730000,NA
Mcapitata_ATAC_TP4_1108,Mcapitata_ATAC_TP9_1121,515952,515952,515952,442328.000000,85.730000,NA
Mcapitata_ATAC_TP3_1628,Mcapitata_ATAC_TP4_1651,515952,515952,515952,442308.000000,85.730000,NA
Mcapitata_ATAC_TP3_1548,Mcapitata_ATAC_TP8_1779,515952,515952,515952,442308.500000,85.730000,NA
Mcapitata_ATAC_TP3_1101,Mcapitata_HTHC_TP1_2081,515952,515952,515952,442301.500000,85.730000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_HTHC_TP9_1078,515952,515952,515952,442310.000000,85.730000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_HTHC_TP6_1317,515952,515952,515952,442348.500000,85.730000,NA
Mcapitata_ATAC_TP1_1037,Mcapitata_ATHC_TP3_2866,515952,515952,515952,442303.000000,85.730000,NA
Mcapitata_ATAC_TP12_2403,Mcapitata_ATHC_TP9_2995,515952,515952,515952,442305.000000,85.730000,NA
Mcapitata_ATAC_TP12_2403,Mcapitata_ATHC_TP5_2986,515952,515952,515952,442349.500000,85.730000,NA
Mcapitata_ATAC_TP12_1120,Mcapitata_HTAC_TP4_1481,515952,515952,515952,442347.000000,85.730000,NA
Mcapitata_ATAC_TP12_1120,Mcapitata_HTAC_TP3_2021,515952,515952,515952,442348.500000,85.730000,NA
Mcapitata_ATAC_TP10_1561,Mcapitata_HTHC_TP5_1449,515952,515952,515952,442314.000000,85.730000,NA
Mcapitata_ATAC_TP10_1561,Mcapitata_HTAC_TP7_1645,515952,515952,515952,442307.500000,85.730000,NA
Mcapitata_ATAC_TP10_1561,Mcapitata_ATHC_TP6_2555,515952,515952,515952,442344.000000,85.730000,NA
SRR5453759,SRR5453764,515952,515952,515952,442289.500000,85.720000,NA
Mcapitata_HTHC_TP8_1246,Mcapitata_HTHC_TP8_2067,515952,515952,515952,442252.500000,85.720000,NA
Mcapitata_HTHC_TP5_1345,Mcapitata_HTHC_TP8_2067,515952,515952,515952,442266.000000,85.720000,NA
Mcapitata_HTHC_TP12_1274,Mcapitata_HTHC_TP1_1323,515952,515952,515952,442256.000000,85.720000,NA
Mcapitata_HTAC_TP9_1467,Mcapitata_HTHC_TP1_1323,515952,515952,515952,442277.500000,85.720000,NA
Mcapitata_HTAC_TP7_1645,Mcapitata_HTHC_TP5_1449,515952,515952,515952,442264.500000,85.720000,NA
Mcapitata_HTAC_TP7_1645,Mcapitata_HTHC_TP12_1140,515952,515952,515952,442270.500000,85.720000,NA
Mcapitata_HTAC_TP6_1705,Mcapitata_HTAC_TP8_2386,515952,515952,515952,442272.500000,85.720000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTHC_TP6_1317,515952,515952,515952,442249.000000,85.720000,NA
Mcapitata_HTAC_TP4_1481,Mcapitata_HTHC_TP3_2518,515952,515952,515952,442284.000000,85.720000,NA
Mcapitata_HTAC_TP3_2021,Mcapitata_HTAC_TP5_1997,515952,515952,515952,442273.500000,85.720000,NA
Mcapitata_HTAC_TP3_1751,Mcapitata_HTHC_TP5_1694,515952,515952,515952,442280.500000,85.720000,NA
Mcapitata_HTAC_TP3_1289,Mcapitata_HTHC_TP5_1449,515952,515952,515952,442294.500000,85.720000,NA
Mcapitata_HTAC_TP3_1289,Mcapitata_HTAC_TP3_2021,515952,515952,515952,442289.500000,85.720000,NA
Mcapitata_HTAC_TP1_2183,Mcapitata_HTHC_TP4_1124,515952,515952,515952,442298.500000,85.720000,NA
Mcapitata_HTAC_TP1_2153,Mcapitata_HTHC_TP6_1164,515952,515952,515952,442251.000000,85.720000,NA
Mcapitata_HTAC_TP1_2153,Mcapitata_HTHC_TP12_1274,515952,515952,515952,442278.500000,85.720000,NA
Mcapitata_HTAC_TP1_2153,Mcapitata_HTAC_TP6_1588,515952,515952,515952,442298.000000,85.720000,NA
Mcapitata_HTAC_TP12_1729,Mcapitata_HTAC_TP6_1588,515952,515952,515952,442285.500000,85.720000,NA
Mcapitata_HTAC_TP12_1729,Mcapitata_HTAC_TP4_1481,515952,515952,515952,442279.500000,85.720000,NA
Mcapitata_HTAC_TP10_1478,Mcapitata_HTHC_TP9_1331,515952,515952,515952,442285.500000,85.720000,NA
Mcapitata_ATHC_TP9_2862,Mcapitata_HTAC_TP8_1235,515952,515952,515952,442289.000000,85.720000,NA
Mcapitata_ATHC_TP9_2862,Mcapitata_HTAC_TP3_1289,515952,515952,515952,442284.000000,85.720000,NA
Mcapitata_ATHC_TP8_2753,Mcapitata_HTHC_TP1_1323,515952,515952,515952,442261.500000,85.720000,NA
Mcapitata_ATHC_TP8_1260,Mcapitata_HTHC_TP9_2009,515952,515952,515952,442295.000000,85.720000,NA
Mcapitata_ATHC_TP7_2875,Mcapitata_HTHC_TP1_2081,515952,515952,515952,442269.500000,85.720000,NA
Mcapitata_ATHC_TP7_2875,Mcapitata_HTAC_TP7_1278,515952,515952,515952,442250.500000,85.720000,NA
Mcapitata_ATHC_TP7_1223,Mcapitata_HTAC_TP7_1645,515952,515952,515952,442285.500000,85.720000,NA
Mcapitata_ATHC_TP6_2555,Mcapitata_HTHC_TP3_2518,515952,515952,515952,442271.500000,85.720000,NA
Mcapitata_ATHC_TP6_2555,Mcapitata_HTHC_TP1_1323,515952,515952,515952,442285.000000,85.720000,NA
Mcapitata_ATHC_TP6_2555,Mcapitata_HTHC_TP12_1140,515952,515952,515952,442265.500000,85.720000,NA
Mcapitata_ATHC_TP6_2555,Mcapitata_HTAC_TP1_1579,515952,515952,515952,442296.500000,85.720000,NA
